stock_symbol,stock_name
2419,仲琦            
2380,虹光            
030332,中鋼構群益0A購01
05481P,長榮航統一06售02
084742,緯創元大08購01  
080748,長榮群益07購05  
088714,友達第一13購01  
089753,彩晶統一0B購04  
089403,旺宏凱基0B購02  
06556P,臺股指群益09售08
087418,晶豪科統一0B購03
076652,台光電統一06購01
080765,華邦電元大07購06
081042,長榮富邦09購01  
030199,中環凱基0A購01  
089731,裕民永豐09購01  
089083,臺股指凱基11購03
2420,新巨            
030327,盛群麥證0A購01  
087013,亞聚永豐09購01  
087939,創意統一0B購04  
075716,中鋼元大05購01  
078219,聯電永豐06購01  
080075,旺宏元大08購01  
06567P,華邦電凱基09售03
078353,臺股指凱基0C購01
082436,全新國泰09購01  
6142,友勁            
031020,華紙凱基0A購01  
085988,華邦電元大0C購03
076726,臻鼎兆豐06購02  
074021,玉晶光群益04購06
080109,裕隆群益06購01  
081277,永豐餘統一09購01
080972,台船元大07購02  
084479,光磊凱基09購01  
2010,春源            
030748,和鑫元大0A購01  
030440,捷敏元大0A購01  
085193,臺指反群益0A購01
912000,晨訊科-DR       
089779,長榮凱基09購06  
1809,中釉            
083783,台積電中信0B購08
1711,永光            
088810,微星元大11購01  
074580,拓凱永豐04購01  
089096,群創統一0C購02  
06475P,南電國泰0B售03  
085926,新唐兆豐09購01  
075932,南紡國票07購01  
082277,智邦元大07購06  
082754,聯電統一0A購01  
2115,六暉-KY         
3022,威強電          
06035P,廣宇元富07售06  
030303,中環康和11購01  
06119P,聯發科富邦09售04
087009,精英富邦0B購01  
088070,東鋼統一0B購02  
078091,強茂統一08購01  
082144,愛普統一0C購01  
086687,群創統一11購01  
087643,台達化群益0A購02
1109,信大            
06064P,聯電凱基07售09  
06103P,鴻海凱基09售07  
080169,東鋼統一08購01  
084039,聯詠元富0A購01  
06118P,鴻海富邦07售05  
030650,群創台新0A購01  
06219P,國巨元大08售06  
076290,玉晶光統一09購01
078774,全新群益06購02  
082125,中鋼統一09購02  
083839,T50反1群益09購09
074858,國產兆豐05購01  
083069,凱美康和07購01  
081589,燁輝元大07購02  
8249,菱光            
6456,GIS-KY          
072049,宏碁統一05購01  
086161,聯陽元大08購02  
085676,南電統一0A購07  
081538,台揚永豐07購01  
089728,台光電永豐09購01
06286P,聯發科元大08售11
06426P,南電中信09售02  
078879,技嘉元大07購01  
3024,憶聲            
031109,裕民群益0B購01  
086015,盛群元大08購03  
086811,華紙元富09購02  
075534,台積電國票0B購01
030100,長榮永豐0A購01  
04246P,嘉澤元富07售03  
085719,統一中信09購01  
081263,億光永豐07購01  
085536,華邦電永豐08購01
086130,國產群益08購01  
082632,同欣電國泰09購01
1762,中化生          
088401,裕隆永豐09購01  
082376,中壽日盛07購01  
089361,長榮元大12購01  
088776,瑞軒元富0C購02  
1466,聚隆            
06694P,南電凱基09售09  
086859,滬深2X國票0A購04
077766,聯電群益06購02  
080366,中鋼國泰08購01  
081710,鴻海統一09購01  
082155,鴻海國泰09購02  
088702,華碩國泰0B購02  
06727P,長榮康和09售02  
06393P,旺宏凱基08售09  
05711P,奇鋐元大07售01  
030747,台航元大0A購01  
080044,萬海永豐06購03  
078531,彩晶凱基0A購01  
079502,台表科凱基06購04
079306,台達電富邦06購02
083131,凱美凱基09購01  
06768P,臺股指元大11售03
088431,群創日盛0A購02  
9934,成霖            
05949P,台灣50群益08售06
076237,玉晶光群益05購01
081807,允強凱基08購01  
084385,凱美統一09購02  
088499,微星元大09購03  
089552,長榮日盛09購02  
06658P,亞光元大09售05  
06346P,台灣50元大08售10
085735,南亞科兆豐08購02
081798,華榮凱基07購01  
082777,上銀元富07購02  
3419,譁裕            
030043,台積電元大0A購06
088065,矽格元大09購01  
081276,勝一統一09購01  
06269P,國巨凱基09售06  
06588P,可成元富0C售02  
086200,全漢凱基08購01  
086464,技嘉兆豐0A購01  
083221,凱美元富07購01  
084610,宏碁兆豐08購01  
030004,群創中信0C購01  
087581,微星元大0B購01  
087153,牧德國泰0B購01  
085205,臻鼎群益08購01  
087807,中壽兆豐09購01  
077655,景碩統一08購01  
080014,國產國票07購01  
081196,華邦電元大07購09
3703,欣陸            
089430,南紡群益0A購02  
3591,艾笛森          
05707P,大立光統一07售08
05300P,同欣電統一06售02
087609,聯電永豐09購02  
080262,聯成富邦08購01  
082081,創意元大07購04  
083222,凱美元富07購02  
083604,仁寶中信08購01  
1524,耿鼎            
03913P,牧德元富07售02  
081259,訊芯國泰09購01  
081367,潤泰新凱基08購01
084528,百和元大08購02  
8033,雷虎            
089546,大立光國泰0B購03
0052,富邦科技        
2913,農林            
084980,聯發科國泰0A購03
079488,上銀凱基06購04  
06624P,惠特元富09售02  
05342P,全新統一07售02  
085136,友達元富08購03  
085460,創意元富0B購01  
077334,為升中信08購01  
084491,華新科凱基08購04
081486,台積電凱基0B購02
083479,GIS統一09購02   
089675,鴻海元大0C購10  
089685,長榮元大0B購01  
8016,矽創            
087062,大成鋼群益09購01
088412,台船群益0A購01  
077672,旺宏凱基07購01  
081973,台積電元大08購05
5258,虹堡            
089127,台達化元大0B購01
00875,國泰網路資安    
086651,東聯兆豐09購01  
079507,華邦電康和06購01
083195,百和國票08購01  
082564,凌陽統一09購02  
088888,台航凱基0A購01  
030227,捷敏凱基0B購01  
030449,臺股指元大11購06
030132,益航凱基12購01  
030354,長榮群益0A購04  
06608P,台灣50凱基09售10
06257P,鴻海台新08售02  
074745,嘉聯益元大04購02
082569,國泰金統一09購01
083393,精英中信07購01  
081028,長榮元富08購03  
2465,麗臺            
06711P,聯電統一0B售11  
05992P,同欣電元富08售04
081599,國巨元大07購11  
1612,宏泰            
089550,GIS國泰0B購01   
05636P,臺股指中信0B售03
086390,臺股指國票09購17
088163,旺宏元大09購09  
082949,台積電元富07購38
06243P,聯發科元大08售08
06380P,亞光群益08售03  
079136,上銀元大07購01  
079817,中石化元大09購01
082716,矽格凱基08購01  
082467,中壽元大07購01  
05920P,國巨凱基08售06  
030273,華晶科統一0C購02
087880,台積電元大11購06
087389,宏碁元大11購01  
084830,宏碁統一0A購05  
081622,榮運元大07購02  
089768,東鋼凱基09購05  
089823,南紡富邦09購01  
8213,志超            
030195,台玻凱基0C購01  
030618,萬海元大0A購02  
084736,宏碁元大09購01  
078294,嘉聯益國票08購01
080874,中石化中信0A購01
030904,台積電凱基14購01
069051,聯發科元富08購03
068533,台郡元富07購03  
071893,大成鋼元富07購02
05545P,聯發科元富09售07
05424P,友達元富06售04  
085212,臺股指群益08購05
086846,群創元大09購08  
074654,世紀鋼國票05購05
079419,智易永豐06購01  
077485,世紀鋼國票07購03
073331,義隆國票05購02  
080066,上銀元大06購06  
080272,中工富邦08購01  
081225,長榮統一09購04  
081301,智邦元大07購03  
081488,立隆電凱基07購01
084128,全新兆豐07購01  
089274,滬深2X元富09購11
081549,裕民永豐07購01  
081627,台航元大07購02  
081619,裕民元大07購02  
081702,榮運元富07購01  
089735,群創永豐09購09  
2062,橋椿            
030288,台航元富0A購01  
087849,力鵬國票0A購01  
073505,瑞昱元富0A購01  
078158,大成凱基06購01  
1220,台榮            
5515,建國            
030372,新唐群益0B購02  
071232,裕隆元富07購01  
069636,嘉澤元富08購01  
06226P,緯創元大08售02  
076560,中興電國泰08購01
078475,華新科統一08購03
081595,台揚元大07購02  
083130,凱美凱基08購01  
083794,聯發科統一08購04
089897,國巨凱基13購02  
088669,瑞軒元大09購02  
05923P,鴻海兆豐09售06  
085605,台橡元大08購01  
078581,華邦電元大06購06
079746,台玻元富06購01  
079179,南茂富邦07購01  
079083,上銀群益06購01  
082730,台積電群益08購08
081491,益航凱基08購01  
081812,裕隆凱基08購01  
081013,宏全永豐07購01  
086233,群創統一0A購02  
084858,台積電元大08購15
086625,裕隆凱基09購02  
076124,國產兆豐06購01  
077170,科嘉元大06購01  
080869,台郡統一08購01  
081278,上銀統一09購01  
081016,榮成統一08購02  
081721,創意統一09購07  
081618,裕民元大07購01  
081490,益航凱基07購01  
4426,利勤            
030597,永豐餘元大0A購01
085525,日月光富邦09購01
085643,長華凱基08購01  
080046,漢翔永豐06購01  
089815,群創群益0B購04  
030530,中鴻凱基0A購02  
05054P,京鼎元富09售02  
086264,英業達永豐09購01
086634,友達凱基0A購01  
087474,長榮航中信0A購02
077330,康舒永豐05購01  
089616,臻鼎群益0B購01  
089174,奇鋐國泰0B購01  
3031,佰鴻            
030605,華邦電元大0A購01
00730,富邦臺灣優質高息
00674R,期元大S&P黃金反1
04258P,精元元富08售02  
078722,華邦電統一08購02
06039P,廣宇元大07售05  
030029,新唐統一0C購01  
086973,矽創統一0B購02  
079073,上銀永豐06購01  
078211,旺宏國泰08購02  
077782,大成鋼凱基07購01
081552,台航永豐07購01  
082454,聯電元大07購09  
030768,長榮康和0A購01  
072084,宏碁國票04購03  
05458P,台積電凱基06售11
077696,國喬元大06購01  
073046,康控元富08購01  
078530,彩晶凱基07購02  
076213,滬深2X富邦07購01
082220,晶技群益07購01  
076005,欣陸兆豐05購01  
087480,華邦電永豐09購03
085356,晶技永豐08購01  
078519,大成鋼凱基06購03
078148,大成鋼中信06購01
077828,新光鋼元大06購01
081497,台航凱基08購01  
06788P,聯詠凱基0A售04  
087917,奇鋐群益09購01  
078670,華邦電元大06購07
079620,台玻永豐06購02  
079425,華新統一07購01  
081494,裕民凱基07購01  
1416,廣豐            
030513,益登群益0A購01  
030942,申豐群益0A購01  
086528,圓展凱基09購01  
079876,聯電元富06購11  
082928,微星統一09購01  
083173,百和群益07購01  
2509,全坤建          
089426,彩晶永豐09購01  
05957P,鴻海元富07售27  
084733,台積電元大09購08
088229,南電元富09購07  
088911,群創群益0A購02  
2488,漢平            
9188,精熙-DR         
030483,凌陽永豐0A購01  
085739,創意兆豐09購01  
082145,世紀鋼統一09購01
084285,申豐中信07購02  
2636,台驊投控        
088348,嘉聯益元大09購01
088353,微星統一0B購04  
079946,東鋼凱基09購01  
080674,新光金國泰08購01
083773,瑞昱永豐07購02  
4306,炎洲            
089876,中石化群益0B購01
6669,緯穎            
06211P,聯茂群益08售03  
080794,裕隆凱基07購02  
088655,新光鋼元大09購02
030454,台航富邦0A購01  
030007,東鋼第一14購01  
087773,技嘉中信09購01  
086213,微星富邦09購01  
087568,聯電國泰0B購01  
087103,台積電元大11購01
079138,台達電元大06購03
2911,麗嬰房          
2545,皇翔            
3708,上緯投控        
030763,群創元富0A購06  
087098,正新元大09購01  
085349,微星永豐08購01  
079237,上銀元大06購02  
073970,和桐永豐04購01  
076132,聯茂兆豐06購02  
4904,遠傳            
030480,大成鋼永豐0A購01
03733C,臺股指元大06牛20
076093,GIS凱基05購02   
085012,台積電元大08購22
086323,臺股指凱基11購02
088322,聲寶元大09購01  
073888,玉晶光中信06購01
075482,崇越永豐05購01  
079868,華邦電統一08購03
080053,上証2X元大08購01
080739,長榮國票07購11  
081118,和鑫群益0A購01  
088756,新興統一0A購01  
089460,群創統一0B購07  
05594P,強茂統一06售01  
06796P,友達康和0B售01  
070423,上銀元富05購01  
06229P,聯詠群益08售01  
084763,百和元大08購03  
085392,上証2X元大08購04
081262,聯電永豐07購01  
088588,瑞軒統一09購01  
088970,群創富邦09購03  
3588,通嘉            
06462P,為升元大09售02  
030243,華邦電永豐0A購01
088064,嘉聯益元大0A購01
075150,東森元大05購01  
078684,嘉聯益元大06購05
079587,上銀元富06購02  
089554,長榮日盛0B購01  
06172P,貿聯元大08售02  
068031,致茂元富07購01  
082698,旺宏凱基07購04  
082703,聯發科凱基0C購02
084511,台積電元大08購11
089841,華邦電元大09購06
4190,佐登-KY         
6552,易華電          
069236,玉晶光康和08購01
030098,盟立永豐0A購02  
086330,聯電元大09購02  
078342,友達凱基08購02  
077689,長華凱基06購01  
